dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,Year
2000-01-01,20.781,0.318,Ahmadabad,India,23.31N,72.52E,2000
2000-02-01,21.246,0.189,Ahmadabad,India,23.31N,72.52E,2000
2000-03-01,26.565,0.261,Ahmadabad,India,23.31N,72.52E,2000
2000-04-01,32.275,0.299,Ahmadabad,India,23.31N,72.52E,2000
2000-05-01,32.847,0.265,Ahmadabad,India,23.31N,72.52E,2000
2000-06-01,32.49,0.598,Ahmadabad,India,23.31N,72.52E,2000
2000-07-01,28.678,0.17600000000000002,Ahmadabad,India,23.31N,72.52E,2000
2000-08-01,28.616,0.404,Ahmadabad,India,23.31N,72.52E,2000
2000-09-01,29.087,0.254,Ahmadabad,India,23.31N,72.52E,2000
2000-10-01,29.285,0.628,Ahmadabad,India,23.31N,72.52E,2000
2000-11-01,25.576999999999998,0.86,Ahmadabad,India,23.31N,72.52E,2000
2000-12-01,21.785,0.523,Ahmadabad,India,23.31N,72.52E,2000
2001-01-01,19.77,0.512,Ahmadabad,India,23.31N,72.52E,2001
2001-02-01,22.438,0.5710000000000001,Ahmadabad,India,23.31N,72.52E,2001
2001-03-01,27.198,0.67,Ahmadabad,India,23.31N,72.52E,2001
2001-04-01,31.034,0.262,Ahmadabad,India,23.31N,72.52E,2001
2001-05-01,33.358000000000004,0.345,Ahmadabad,India,23.31N,72.52E,2001
2001-06-01,30.717,0.672,Ahmadabad,India,23.31N,72.52E,2001
2001-07-01,27.73,0.321,Ahmadabad,India,23.31N,72.52E,2001
2001-08-01,27.893,0.205,Ahmadabad,India,23.31N,72.52E,2001
2001-09-01,29.49,0.261,Ahmadabad,India,23.31N,72.52E,2001
2001-10-01,29.073,0.277,Ahmadabad,India,23.31N,72.52E,2001
2001-11-01,25.516,0.29600000000000004,Ahmadabad,India,23.31N,72.52E,2001
2001-12-01,22.16,1.125,Ahmadabad,India,23.31N,72.52E,2001
2002-01-01,19.831,0.85,Ahmadabad,India,23.31N,72.52E,2002
2002-02-01,22.333,0.845,Ahmadabad,India,23.31N,72.52E,2002
2002-03-01,27.885,0.974,Ahmadabad,India,23.31N,72.52E,2002
2002-04-01,32.02,0.116,Ahmadabad,India,23.31N,72.52E,2002
2002-05-01,34.317,0.446,Ahmadabad,India,23.31N,72.52E,2002
2002-06-01,32.522,0.14300000000000002,Ahmadabad,India,23.31N,72.52E,2002
2002-07-01,29.698,0.569,Ahmadabad,India,23.31N,72.52E,2002
2002-08-01,28.036,0.358,Ahmadabad,India,23.31N,72.52E,2002
2002-09-01,28.558000000000003,0.326,Ahmadabad,India,23.31N,72.52E,2002
2002-10-01,29.506999999999998,0.293,Ahmadabad,India,23.31N,72.52E,2002
2002-11-01,25.436999999999998,0.418,Ahmadabad,India,23.31N,72.52E,2002
2002-12-01,22.485,1.375,Ahmadabad,India,23.31N,72.52E,2002
2003-01-01,21.006,0.745,Ahmadabad,India,23.31N,72.52E,2003
2003-02-01,23.304,0.754,Ahmadabad,India,23.31N,72.52E,2003
2003-03-01,27.331,0.204,Ahmadabad,India,23.31N,72.52E,2003
2003-04-01,31.886999999999997,0.213,Ahmadabad,India,23.31N,72.52E,2003
2003-05-01,33.510999999999996,0.35200000000000004,Ahmadabad,India,23.31N,72.52E,2003
2003-06-01,32.268,0.7509999999999999,Ahmadabad,India,23.31N,72.52E,2003
2003-07-01,28.952,0.82,Ahmadabad,India,23.31N,72.52E,2003
2003-08-01,27.82,0.4970000000000001,Ahmadabad,India,23.31N,72.52E,2003
2003-09-01,28.009,0.454,Ahmadabad,India,23.31N,72.52E,2003
2003-10-01,27.927,0.317,Ahmadabad,India,23.31N,72.52E,2003
2003-11-01,25.656999999999996,0.667,Ahmadabad,India,23.31N,72.52E,2003
2003-12-01,21.174,0.7,Ahmadabad,India,23.31N,72.52E,2003
2004-01-01,20.143,0.314,Ahmadabad,India,23.31N,72.52E,2004
2004-02-01,22.73,0.162,Ahmadabad,India,23.31N,72.52E,2004
2004-03-01,29.174,0.335,Ahmadabad,India,23.31N,72.52E,2004
2004-04-01,32.25,0.233,Ahmadabad,India,23.31N,72.52E,2004
2004-05-01,33.376000000000005,0.27,Ahmadabad,India,23.31N,72.52E,2004
2004-06-01,31.881,0.454,Ahmadabad,India,23.31N,72.52E,2004
2004-07-01,29.769000000000002,0.466,Ahmadabad,India,23.31N,72.52E,2004
2004-08-01,27.586,0.5589999999999999,Ahmadabad,India,23.31N,72.52E,2004
2004-09-01,29.065,0.201,Ahmadabad,India,23.31N,72.52E,2004
2004-10-01,27.168000000000003,0.474,Ahmadabad,India,23.31N,72.52E,2004
2004-11-01,25.943,0.589,Ahmadabad,India,23.31N,72.52E,2004
2004-12-01,22.455,0.327,Ahmadabad,India,23.31N,72.52E,2004
2005-01-01,18.898,0.374,Ahmadabad,India,23.31N,72.52E,2005
2005-02-01,21.815,0.326,Ahmadabad,India,23.31N,72.52E,2005
2005-03-01,27.38,0.329,Ahmadabad,India,23.31N,72.52E,2005
2005-04-01,30.601000000000006,0.35200000000000004,Ahmadabad,India,23.31N,72.52E,2005
2005-05-01,33.25,0.383,Ahmadabad,India,23.31N,72.52E,2005
2005-06-01,32.509,0.272,Ahmadabad,India,23.31N,72.52E,2005
2005-07-01,29.116999999999997,0.374,Ahmadabad,India,23.31N,72.52E,2005
2005-08-01,27.755,0.275,Ahmadabad,India,23.31N,72.52E,2005
2005-09-01,28.18,0.212,Ahmadabad,India,23.31N,72.52E,2005
2005-10-01,27.628,0.454,Ahmadabad,India,23.31N,72.52E,2005
2005-11-01,24.659,0.438,Ahmadabad,India,23.31N,72.52E,2005
2005-12-01,20.145,0.434,Ahmadabad,India,23.31N,72.52E,2005
2006-01-01,20.323,1.165,Ahmadabad,India,23.31N,72.52E,2006
2006-02-01,25.195999999999998,0.513,Ahmadabad,India,23.31N,72.52E,2006
2006-03-01,26.411,0.6629999999999999,Ahmadabad,India,23.31N,72.52E,2006
2006-04-01,30.691999999999997,0.447,Ahmadabad,India,23.31N,72.52E,2006
2006-05-01,33.696999999999996,0.5479999999999999,Ahmadabad,India,23.31N,72.52E,2006
2006-06-01,31.467,0.454,Ahmadabad,India,23.31N,72.52E,2006
2006-07-01,28.675,0.423,Ahmadabad,India,23.31N,72.52E,2006
2006-08-01,26.732,0.467,Ahmadabad,India,23.31N,72.52E,2006
2006-09-01,28.548000000000002,0.271,Ahmadabad,India,23.31N,72.52E,2006
2006-10-01,28.415,0.418,Ahmadabad,India,23.31N,72.52E,2006
2006-11-01,25.325,0.471,Ahmadabad,India,23.31N,72.52E,2006
2006-12-01,21.913,1.163,Ahmadabad,India,23.31N,72.52E,2006
2007-01-01,20.697,1.009,Ahmadabad,India,23.31N,72.52E,2007
2007-02-01,23.644,0.831,Ahmadabad,India,23.31N,72.52E,2007
2007-03-01,27.121,0.138,Ahmadabad,India,23.31N,72.52E,2007
2007-04-01,32.205,0.232,Ahmadabad,India,23.31N,72.52E,2007
2007-05-01,33.748000000000005,0.439,Ahmadabad,India,23.31N,72.52E,2007
2007-06-01,32.306999999999995,0.307,Ahmadabad,India,23.31N,72.52E,2007
2007-07-01,29.124000000000002,0.456,Ahmadabad,India,23.31N,72.52E,2007
2007-08-01,27.979,0.412,Ahmadabad,India,23.31N,72.52E,2007
2007-09-01,28.836,0.377,Ahmadabad,India,23.31N,72.52E,2007
2007-10-01,27.604,0.528,Ahmadabad,India,23.31N,72.52E,2007
2007-11-01,25.621,0.44,Ahmadabad,India,23.31N,72.52E,2007
2007-12-01,21.248,0.431,Ahmadabad,India,23.31N,72.52E,2007
2008-01-01,19.179000000000002,0.313,Ahmadabad,India,23.31N,72.52E,2008
2008-02-01,20.244,0.649,Ahmadabad,India,23.31N,72.52E,2008
2008-03-01,28.023000000000003,0.472,Ahmadabad,India,23.31N,72.52E,2008
2008-04-01,30.921999999999997,0.183,Ahmadabad,India,23.31N,72.52E,2008
2008-05-01,32.85,0.354,Ahmadabad,India,23.31N,72.52E,2008
2008-06-01,31.186,0.5870000000000001,Ahmadabad,India,23.31N,72.52E,2008
2008-07-01,28.985,0.174,Ahmadabad,India,23.31N,72.52E,2008
2008-08-01,27.246,0.315,Ahmadabad,India,23.31N,72.52E,2008
2008-09-01,28.485,0.319,Ahmadabad,India,23.31N,72.52E,2008
2008-10-01,28.694000000000006,0.35600000000000004,Ahmadabad,India,23.31N,72.52E,2008
2008-11-01,25.451999999999998,0.521,Ahmadabad,India,23.31N,72.52E,2008
2008-12-01,23.316,0.484,Ahmadabad,India,23.31N,72.52E,2008
2009-01-01,21.615,0.376,Ahmadabad,India,23.31N,72.52E,2009
2009-02-01,24.194000000000006,0.225,Ahmadabad,India,23.31N,72.52E,2009
2009-03-01,28.64,0.406,Ahmadabad,India,23.31N,72.52E,2009
2009-04-01,31.846999999999998,0.35200000000000004,Ahmadabad,India,23.31N,72.52E,2009
2009-05-01,34.075,0.438,Ahmadabad,India,23.31N,72.52E,2009
2009-06-01,32.957,0.131,Ahmadabad,India,23.31N,72.52E,2009
2009-07-01,29.426,0.304,Ahmadabad,India,23.31N,72.52E,2009
2009-08-01,29.072,0.249,Ahmadabad,India,23.31N,72.52E,2009
2009-09-01,29.36,0.404,Ahmadabad,India,23.31N,72.52E,2009
2009-10-01,28.299,0.416,Ahmadabad,India,23.31N,72.52E,2009
2009-11-01,25.186999999999998,0.6609999999999999,Ahmadabad,India,23.31N,72.52E,2009
2009-12-01,22.478,0.471,Ahmadabad,India,23.31N,72.52E,2009
2010-01-01,20.969,0.362,Ahmadabad,India,23.31N,72.52E,2010
2010-02-01,23.573,0.202,Ahmadabad,India,23.31N,72.52E,2010
2010-03-01,29.593,0.383,Ahmadabad,India,23.31N,72.52E,2010
2010-04-01,33.126000000000005,0.242,Ahmadabad,India,23.31N,72.52E,2010
2010-05-01,35.41900000000001,0.376,Ahmadabad,India,23.31N,72.52E,2010
2010-06-01,33.1,0.518,Ahmadabad,India,23.31N,72.52E,2010
2010-07-01,29.428,0.349,Ahmadabad,India,23.31N,72.52E,2010
2010-08-01,28.225,0.511,Ahmadabad,India,23.31N,72.52E,2010
2010-09-01,28.297,0.544,Ahmadabad,India,23.31N,72.52E,2010
2010-10-01,28.961,0.511,Ahmadabad,India,23.31N,72.52E,2010
2010-11-01,25.34,1.228,Ahmadabad,India,23.31N,72.52E,2010
2010-12-01,20.183,0.8290000000000001,Ahmadabad,India,23.31N,72.52E,2010
2000-01-01,23.673,0.203,Bangalore,India,12.05N,77.26E,2000
2000-02-01,25.351,0.319,Bangalore,India,12.05N,77.26E,2000
2000-03-01,27.238000000000003,0.299,Bangalore,India,12.05N,77.26E,2000
2000-04-01,28.500999999999998,0.3670000000000001,Bangalore,India,12.05N,77.26E,2000
2000-05-01,28.059,0.471,Bangalore,India,12.05N,77.26E,2000
2000-06-01,25.14,0.258,Bangalore,India,12.05N,77.26E,2000
2000-07-01,25.015,0.476,Bangalore,India,12.05N,77.26E,2000
2000-08-01,24.333000000000002,0.305,Bangalore,India,12.05N,77.26E,2000
2000-09-01,25.28,0.239,Bangalore,India,12.05N,77.26E,2000
2000-10-01,24.635,0.275,Bangalore,India,12.05N,77.26E,2000
2000-11-01,24.346999999999998,0.259,Bangalore,India,12.05N,77.26E,2000
2000-12-01,22.483,0.387,Bangalore,India,12.05N,77.26E,2000
2001-01-01,23.56,0.217,Bangalore,India,12.05N,77.26E,2001
2001-02-01,26.108,0.404,Bangalore,India,12.05N,77.26E,2001
2001-03-01,27.767,0.24,Bangalore,India,12.05N,77.26E,2001
2001-04-01,27.794,0.504,Bangalore,India,12.05N,77.26E,2001
2001-05-01,28.209000000000003,0.279,Bangalore,India,12.05N,77.26E,2001
2001-06-01,25.634,0.27,Bangalore,India,12.05N,77.26E,2001
2001-07-01,25.102,0.297,Bangalore,India,12.05N,77.26E,2001
2001-08-01,24.799,0.256,Bangalore,India,12.05N,77.26E,2001
2001-09-01,25.45,0.223,Bangalore,India,12.05N,77.26E,2001
2001-10-01,24.617,0.194,Bangalore,India,12.05N,77.26E,2001
2001-11-01,24.378,0.198,Bangalore,India,12.05N,77.26E,2001
2001-12-01,22.92,0.183,Bangalore,India,12.05N,77.26E,2001
2002-01-01,23.693,0.266,Bangalore,India,12.05N,77.26E,2002
2002-02-01,25.066,0.526,Bangalore,India,12.05N,77.26E,2002
2002-03-01,27.886999999999997,0.241,Bangalore,India,12.05N,77.26E,2002
2002-04-01,29.099,0.331,Bangalore,India,12.05N,77.26E,2002
2002-05-01,28.235000000000007,0.223,Bangalore,India,12.05N,77.26E,2002
2002-06-01,26.006999999999998,0.174,Bangalore,India,12.05N,77.26E,2002
2002-07-01,25.781,0.247,Bangalore,India,12.05N,77.26E,2002
2002-08-01,24.992,0.35700000000000004,Bangalore,India,12.05N,77.26E,2002
2002-09-01,25.869,0.28800000000000003,Bangalore,India,12.05N,77.26E,2002
2002-10-01,25.202,0.309,Bangalore,India,12.05N,77.26E,2002
2002-11-01,24.201999999999998,0.214,Bangalore,India,12.05N,77.26E,2002
2002-12-01,23.031,0.37,Bangalore,India,12.05N,77.26E,2002
2003-01-01,23.671999999999997,0.279,Bangalore,India,12.05N,77.26E,2003
2003-02-01,26.244,0.473,Bangalore,India,12.05N,77.26E,2003
2003-03-01,27.893,0.173,Bangalore,India,12.05N,77.26E,2003
2003-04-01,28.668000000000006,0.339,Bangalore,India,12.05N,77.26E,2003
2003-05-01,28.945999999999998,0.411,Bangalore,India,12.05N,77.26E,2003
2003-06-01,27.045,0.7090000000000001,Bangalore,India,12.05N,77.26E,2003
2003-07-01,25.398000000000003,0.662,Bangalore,India,12.05N,77.26E,2003
2003-08-01,25.198,0.462,Bangalore,India,12.05N,77.26E,2003
2003-09-01,25.691,0.305,Bangalore,India,12.05N,77.26E,2003
2003-10-01,25.116,0.454,Bangalore,India,12.05N,77.26E,2003
2003-11-01,24.158,0.362,Bangalore,India,12.05N,77.26E,2003
2003-12-01,23.068,0.255,Bangalore,India,12.05N,77.26E,2003
2004-01-01,23.564,0.418,Bangalore,India,12.05N,77.26E,2004
2004-02-01,25.21,0.202,Bangalore,India,12.05N,77.26E,2004
2004-03-01,27.987,0.244,Bangalore,India,12.05N,77.26E,2004
2004-04-01,28.815,0.314,Bangalore,India,12.05N,77.26E,2004
2004-05-01,26.068,0.166,Bangalore,India,12.05N,77.26E,2004
2004-06-01,25.484,0.26,Bangalore,India,12.05N,77.26E,2004
2004-07-01,24.906,0.256,Bangalore,India,12.05N,77.26E,2004
2004-08-01,25.042,0.409,Bangalore,India,12.05N,77.26E,2004
2004-09-01,24.814,0.215,Bangalore,India,12.05N,77.26E,2004
2004-10-01,24.428,0.459,Bangalore,India,12.05N,77.26E,2004
2004-11-01,23.759,0.396,Bangalore,India,12.05N,77.26E,2004
2004-12-01,22.948,0.235,Bangalore,India,12.05N,77.26E,2004
2005-01-01,23.971999999999998,0.32,Bangalore,India,12.05N,77.26E,2005
2005-02-01,25.618000000000002,0.249,Bangalore,India,12.05N,77.26E,2005
2005-03-01,27.825,0.35200000000000004,Bangalore,India,12.05N,77.26E,2005
2005-04-01,27.795,0.208,Bangalore,India,12.05N,77.26E,2005
2005-05-01,28.348000000000006,0.217,Bangalore,India,12.05N,77.26E,2005
2005-06-01,26.186999999999998,0.272,Bangalore,India,12.05N,77.26E,2005
2005-07-01,25.047,0.212,Bangalore,India,12.05N,77.26E,2005
2005-08-01,25.148000000000003,0.18600000000000005,Bangalore,India,12.05N,77.26E,2005
2005-09-01,25.031999999999996,0.147,Bangalore,India,12.05N,77.26E,2005
2005-10-01,24.56,0.302,Bangalore,India,12.05N,77.26E,2005
2005-11-01,23.224,0.469,Bangalore,India,12.05N,77.26E,2005
2005-12-01,22.962,0.104,Bangalore,India,12.05N,77.26E,2005
2006-01-01,23.385,0.274,Bangalore,India,12.05N,77.26E,2006
2006-02-01,24.562,0.32299999999999995,Bangalore,India,12.05N,77.26E,2006
2006-03-01,27.239,0.467,Bangalore,India,12.05N,77.26E,2006
2006-04-01,28.479000000000006,0.539,Bangalore,India,12.05N,77.26E,2006
2006-05-01,27.366000000000003,0.31,Bangalore,India,12.05N,77.26E,2006
2006-06-01,25.791,0.227,Bangalore,India,12.05N,77.26E,2006
2006-07-01,25.401,0.212,Bangalore,India,12.05N,77.26E,2006
2006-08-01,25.341,0.236,Bangalore,India,12.05N,77.26E,2006
2006-09-01,25.278000000000002,0.376,Bangalore,India,12.05N,77.26E,2006
2006-10-01,24.968000000000004,0.274,Bangalore,India,12.05N,77.26E,2006
2006-11-01,24.226,0.172,Bangalore,India,12.05N,77.26E,2006
2006-12-01,22.983,0.195,Bangalore,India,12.05N,77.26E,2006
2007-01-01,23.544,0.16399999999999998,Bangalore,India,12.05N,77.26E,2007
2007-02-01,25.144000000000002,0.273,Bangalore,India,12.05N,77.26E,2007
2007-03-01,27.872,0.207,Bangalore,India,12.05N,77.26E,2007
2007-04-01,28.42,0.37,Bangalore,India,12.05N,77.26E,2007
2007-05-01,28.305000000000003,0.508,Bangalore,India,12.05N,77.26E,2007
2007-06-01,25.737,0.343,Bangalore,India,12.05N,77.26E,2007
2007-07-01,24.967,0.377,Bangalore,India,12.05N,77.26E,2007
2007-08-01,24.768,0.403,Bangalore,India,12.05N,77.26E,2007
2007-09-01,24.933000000000003,0.338,Bangalore,India,12.05N,77.26E,2007
2007-10-01,24.94,0.166,Bangalore,India,12.05N,77.26E,2007
2007-11-01,23.916999999999998,0.231,Bangalore,India,12.05N,77.26E,2007
2007-12-01,23.025,0.263,Bangalore,India,12.05N,77.26E,2007
2008-01-01,23.421999999999997,0.378,Bangalore,India,12.05N,77.26E,2008
2008-02-01,25.365,0.238,Bangalore,India,12.05N,77.26E,2008
2008-03-01,26.015,0.423,Bangalore,India,12.05N,77.26E,2008
2008-04-01,27.884,0.228,Bangalore,India,12.05N,77.26E,2008
2008-05-01,28.125999999999998,0.4,Bangalore,India,12.05N,77.26E,2008
2008-06-01,25.764000000000006,0.308,Bangalore,India,12.05N,77.26E,2008
2008-07-01,25.211,0.213,Bangalore,India,12.05N,77.26E,2008
2008-08-01,24.933000000000003,0.195,Bangalore,India,12.05N,77.26E,2008
2008-09-01,25.287,0.19,Bangalore,India,12.05N,77.26E,2008
2008-10-01,24.811,0.266,Bangalore,India,12.05N,77.26E,2008
2008-11-01,24.209,0.297,Bangalore,India,12.05N,77.26E,2008
2008-12-01,23.204,0.293,Bangalore,India,12.05N,77.26E,2008
2009-01-01,23.185,0.29600000000000004,Bangalore,India,12.05N,77.26E,2009
2009-02-01,25.627,0.3720000000000001,Bangalore,India,12.05N,77.26E,2009
2009-03-01,27.573,0.32,Bangalore,India,12.05N,77.26E,2009
2009-04-01,28.769,0.268,Bangalore,India,12.05N,77.26E,2009
2009-05-01,27.906,0.129,Bangalore,India,12.05N,77.26E,2009
2009-06-01,26.276999999999997,0.287,Bangalore,India,12.05N,77.26E,2009
2009-07-01,25.122,0.26,Bangalore,India,12.05N,77.26E,2009
2009-08-01,25.49,0.247,Bangalore,India,12.05N,77.26E,2009
2009-09-01,25.389,0.35,Bangalore,India,12.05N,77.26E,2009
2009-10-01,25.368000000000002,0.23,Bangalore,India,12.05N,77.26E,2009
2009-11-01,24.438000000000002,0.312,Bangalore,India,12.05N,77.26E,2009
2009-12-01,23.565,0.278,Bangalore,India,12.05N,77.26E,2009
2010-01-01,23.816000000000006,0.285,Bangalore,India,12.05N,77.26E,2010
2010-02-01,25.878,0.359,Bangalore,India,12.05N,77.26E,2010
2010-03-01,28.485,0.44,Bangalore,India,12.05N,77.26E,2010
2010-04-01,29.218000000000004,0.237,Bangalore,India,12.05N,77.26E,2010
2010-05-01,28.441000000000006,0.131,Bangalore,India,12.05N,77.26E,2010
2010-06-01,26.123,0.315,Bangalore,India,12.05N,77.26E,2010
2010-07-01,24.832,0.364,Bangalore,India,12.05N,77.26E,2010
2010-08-01,24.766,0.358,Bangalore,India,12.05N,77.26E,2010
2010-09-01,25.204,0.361,Bangalore,India,12.05N,77.26E,2010
2010-10-01,24.96,0.308,Bangalore,India,12.05N,77.26E,2010
2010-11-01,24.021,0.166,Bangalore,India,12.05N,77.26E,2010
2010-12-01,22.719,0.28,Bangalore,India,12.05N,77.26E,2010
2000-01-01,25.599,0.362,Bombay,India,18.48N,72.68E,2000
2000-02-01,24.076,0.5820000000000001,Bombay,India,18.48N,72.68E,2000
2000-03-01,25.489,0.507,Bombay,India,18.48N,72.68E,2000
2000-04-01,28.188,0.371,Bombay,India,18.48N,72.68E,2000
2000-05-01,28.860000000000007,0.341,Bombay,India,18.48N,72.68E,2000
2000-06-01,28.342,0.326,Bombay,India,18.48N,72.68E,2000
2000-07-01,27.188000000000002,0.277,Bombay,India,18.48N,72.68E,2000
2000-08-01,27.461,0.412,Bombay,India,18.48N,72.68E,2000
2000-09-01,27.997,0.215,Bombay,India,18.48N,72.68E,2000
2000-10-01,28.82,0.406,Bombay,India,18.48N,72.68E,2000
2000-11-01,28.265,0.448,Bombay,India,18.48N,72.68E,2000
2000-12-01,26.159000000000002,0.698,Bombay,India,18.48N,72.68E,2000
2001-01-01,24.912000000000006,0.471,Bombay,India,18.48N,72.68E,2001
2001-02-01,24.375,0.527,Bombay,India,18.48N,72.68E,2001
2001-03-01,25.555,0.557,Bombay,India,18.48N,72.68E,2001
2001-04-01,27.918000000000003,0.318,Bombay,India,18.48N,72.68E,2001
2001-05-01,29.255000000000006,0.361,Bombay,India,18.48N,72.68E,2001
2001-06-01,28.288,0.417,Bombay,India,18.48N,72.68E,2001
2001-07-01,27.211,0.313,Bombay,India,18.48N,72.68E,2001
2001-08-01,27.265,0.277,Bombay,India,18.48N,72.68E,2001
2001-09-01,28.02,0.305,Bombay,India,18.48N,72.68E,2001
2001-10-01,28.558000000000003,0.28600000000000003,Bombay,India,18.48N,72.68E,2001
2001-11-01,28.595,0.505,Bombay,India,18.48N,72.68E,2001
2001-12-01,26.971999999999998,0.243,Bombay,India,18.48N,72.68E,2001
2002-01-01,24.605,0.532,Bombay,India,18.48N,72.68E,2002
2002-02-01,25.46,0.378,Bombay,India,18.48N,72.68E,2002
2002-03-01,26.802,0.333,Bombay,India,18.48N,72.68E,2002
2002-04-01,28.526,0.38,Bombay,India,18.48N,72.68E,2002
2002-05-01,30.101999999999997,0.606,Bombay,India,18.48N,72.68E,2002
2002-06-01,28.511999999999997,0.422,Bombay,India,18.48N,72.68E,2002
2002-07-01,28.483,0.39,Bombay,India,18.48N,72.68E,2002
2002-08-01,26.876,0.262,Bombay,India,18.48N,72.68E,2002
2002-09-01,27.784000000000002,0.624,Bombay,India,18.48N,72.68E,2002
2002-10-01,29.325,0.471,Bombay,India,18.48N,72.68E,2002
2002-11-01,28.426,0.395,Bombay,India,18.48N,72.68E,2002
2002-12-01,26.643,0.55,Bombay,India,18.48N,72.68E,2002
2003-01-01,25.877,0.34,Bombay,India,18.48N,72.68E,2003
2003-02-01,25.688000000000002,0.327,Bombay,India,18.48N,72.68E,2003
2003-03-01,26.58,0.342,Bombay,India,18.48N,72.68E,2003
2003-04-01,28.113000000000003,0.494,Bombay,India,18.48N,72.68E,2003
2003-05-01,29.656999999999996,0.4320000000000001,Bombay,India,18.48N,72.68E,2003
2003-06-01,28.691999999999997,0.375,Bombay,India,18.48N,72.68E,2003
2003-07-01,27.688000000000002,0.355,Bombay,India,18.48N,72.68E,2003
2003-08-01,27.551,0.321,Bombay,India,18.48N,72.68E,2003
2003-09-01,27.523000000000003,0.324,Bombay,India,18.48N,72.68E,2003
2003-10-01,28.915,0.428,Bombay,India,18.48N,72.68E,2003
2003-11-01,28.787,0.327,Bombay,India,18.48N,72.68E,2003
2003-12-01,25.87,0.884,Bombay,India,18.48N,72.68E,2003
2004-01-01,24.406,0.826,Bombay,India,18.48N,72.68E,2004
2004-02-01,24.866999999999997,0.816,Bombay,India,18.48N,72.68E,2004
2004-03-01,27.441,0.396,Bombay,India,18.48N,72.68E,2004
2004-04-01,27.998,0.391,Bombay,India,18.48N,72.68E,2004
2004-05-01,29.498,0.457,Bombay,India,18.48N,72.68E,2004
2004-06-01,28.333,0.37,Bombay,India,18.48N,72.68E,2004
2004-07-01,27.505,0.285,Bombay,India,18.48N,72.68E,2004
2004-08-01,26.875,0.277,Bombay,India,18.48N,72.68E,2004
2004-09-01,27.612,0.314,Bombay,India,18.48N,72.68E,2004
2004-10-01,27.983,0.696,Bombay,India,18.48N,72.68E,2004
2004-11-01,28.712,0.528,Bombay,India,18.48N,72.68E,2004
2004-12-01,26.595,0.28,Bombay,India,18.48N,72.68E,2004
2005-01-01,24.447000000000006,0.5770000000000001,Bombay,India,18.48N,72.68E,2005
2005-02-01,24.706999999999997,0.885,Bombay,India,18.48N,72.68E,2005
2005-03-01,25.961,0.294,Bombay,India,18.48N,72.68E,2005
2005-04-01,28.128,0.212,Bombay,India,18.48N,72.68E,2005
2005-05-01,29.409,0.174,Bombay,India,18.48N,72.68E,2005
2005-06-01,29.041999999999998,0.311,Bombay,India,18.48N,72.68E,2005
2005-07-01,27.677,0.27,Bombay,India,18.48N,72.68E,2005
2005-08-01,26.98,0.221,Bombay,India,18.48N,72.68E,2005
2005-09-01,27.015,0.252,Bombay,India,18.48N,72.68E,2005
2005-10-01,28.06,0.222,Bombay,India,18.48N,72.68E,2005
2005-11-01,27.337,0.501,Bombay,India,18.48N,72.68E,2005
2005-12-01,25.666,0.13699999999999998,Bombay,India,18.48N,72.68E,2005
2006-01-01,25.09,0.271,Bombay,India,18.48N,72.68E,2006
2006-02-01,26.188000000000002,0.231,Bombay,India,18.48N,72.68E,2006
2006-03-01,26.133000000000003,0.324,Bombay,India,18.48N,72.68E,2006
2006-04-01,27.467,0.371,Bombay,India,18.48N,72.68E,2006
2006-05-01,29.351999999999997,0.494,Bombay,India,18.48N,72.68E,2006
2006-06-01,28.426,0.363,Bombay,India,18.48N,72.68E,2006
2006-07-01,27.28,0.358,Bombay,India,18.48N,72.68E,2006
2006-08-01,26.671,0.334,Bombay,India,18.48N,72.68E,2006
2006-09-01,27.629,0.384,Bombay,India,18.48N,72.68E,2006
2006-10-01,28.945,0.417,Bombay,India,18.48N,72.68E,2006
2006-11-01,28.643,0.254,Bombay,India,18.48N,72.68E,2006
2006-12-01,26.754,0.246,Bombay,India,18.48N,72.68E,2006
2007-01-01,25.55,0.17800000000000002,Bombay,India,18.48N,72.68E,2007
2007-02-01,25.333000000000002,0.285,Bombay,India,18.48N,72.68E,2007
2007-03-01,26.871,0.282,Bombay,India,18.48N,72.68E,2007
2007-04-01,28.491999999999997,0.269,Bombay,India,18.48N,72.68E,2007
2007-05-01,29.853,0.238,Bombay,India,18.48N,72.68E,2007
2007-06-01,28.843000000000004,0.244,Bombay,India,18.48N,72.68E,2007
2007-07-01,27.93,0.256,Bombay,India,18.48N,72.68E,2007
2007-08-01,27.372,0.187,Bombay,India,18.48N,72.68E,2007
2007-09-01,27.63,0.252,Bombay,India,18.48N,72.68E,2007
2007-10-01,28.747,0.457,Bombay,India,18.48N,72.68E,2007
2007-11-01,28.183000000000003,0.376,Bombay,India,18.48N,72.68E,2007
2007-12-01,26.811999999999998,0.391,Bombay,India,18.48N,72.68E,2007
2008-01-01,24.271,0.473,Bombay,India,18.48N,72.68E,2008
2008-02-01,23.495,0.62,Bombay,India,18.48N,72.68E,2008
2008-03-01,26.441999999999997,0.544,Bombay,India,18.48N,72.68E,2008
2008-04-01,27.982,0.355,Bombay,India,18.48N,72.68E,2008
2008-05-01,29.540000000000006,0.28300000000000003,Bombay,India,18.48N,72.68E,2008
2008-06-01,28.223000000000006,0.36,Bombay,India,18.48N,72.68E,2008
2008-07-01,27.554000000000002,0.379,Bombay,India,18.48N,72.68E,2008
